"","id","birth_year","education","marital_status","income","kids_in_home","teens_in_home","cust_enrollment_date","days_since_last_purchase","fruit_purchases","meat_purchases","fish_purchases","candy_purchases","sale_purchases","web_purchases","catalog_purchases","in_store_purchases","web_visits_monthly","complaint","marketing_cost_z_score","revenue_z_score"
"746",10470,1979,"Master","Married",40662,1,0,"15-03-2013",0,2,23,0,4,2,2,1,3,4,0,3,11
"747",6488,1959,"PhD","Married",38829,0,1,"06-04-2014",86,0,7,0,0,1,3,2,2,5,0,3,11
"748",10270,1981,"2n Cycle","Married",35523,1,0,"03-10-2013",8,5,22,12,5,2,3,0,3,7,0,3,11
"749",6887,1967,"Graduation","Single",79146,1,1,"24-04-2014",33,16,223,21,43,2,8,1,8,6,0,3,11
"750",6406,1988,"Master","Married",78285,0,0,"28-10-2013",13,107,391,175,67,1,6,4,10,3,0,3,11
"751",7573,1978,"PhD","Single",31626,1,0,"10-05-2013",12,1,9,2,1,1,2,1,2,7,0,3,11
"752",4508,1952,"Graduation","Single",75127,0,0,"22-05-2014",92,35,305,46,17,1,2,11,5,1,0,3,11
"753",221,1955,"Graduation","Married",48726,0,1,"27-04-2013",90,3,38,4,0,3,3,2,4,6,0,3,11
"754",5331,1977,"Graduation","Married",74985,0,0,"11-09-2012",8,51,898,247,0,1,3,6,7,2,0,3,11
"755",1911,1987,"Graduation","Together",67430,0,0,"05-09-2012",6,97,291,127,133,1,11,5,12,6,0,3,11
"756",20,1965,"2n Cycle","Married",46891,0,1,"01-09-2013",91,12,23,29,15,1,2,1,4,4,0,3,11
"757",8786,1956,"Master","Married",62058,0,1,"26-05-2013",52,7,74,10,0,4,6,1,7,6,0,3,11
"758",10582,1979,"Graduation","Married",72063,0,1,"03-07-2013",3,32,348,76,32,2,5,2,12,2,0,3,11
"759",1915,1951,"PhD","Married",78939,0,0,"12-12-2013",57,115,243,150,0,1,8,5,6,3,0,3,11
"760",8897,1965,"Graduation","Single",42720,1,1,"24-04-2013",9,5,91,28,26,8,7,3,7,8,0,3,11
"761",2371,1972,"Graduation","Married",33622,1,1,"13-04-2013",22,1,22,3,4,3,2,0,4,7,0,3,11
"762",4303,1957,"PhD","Together",6835,0,1,"08-12-2012",76,2,12,2,2,0,0,0,1,20,0,3,11
"763",6825,1953,"Graduation","Together",41452,1,1,"06-03-2013",86,0,3,0,0,1,1,0,2,7,0,3,11
"764",1072,1965,"PhD","Single",40760,0,1,"30-08-2013",64,0,17,0,0,2,2,1,3,6,0,3,11
"765",4964,1958,"PhD","Together",74250,0,0,"26-01-2014",90,11,392,75,0,1,2,11,4,1,0,3,11
"766",2461,1955,"Master","Single",51124,1,1,"18-12-2013",79,1,11,0,1,2,1,0,3,3,0,3,11
"767",10736,1971,"Graduation","Single",72258,0,1,"12-09-2013",28,0,522,227,120,2,6,9,5,2,0,3,11
"768",3194,1974,"PhD","Single",71466,0,0,"05-04-2014",86,12,546,78,182,1,4,4,10,1,0,3,11
"769",10839,1976,"Graduation","Together",36283,1,1,"14-04-2014",42,5,5,8,0,2,1,0,3,4,0,3,11
"770",49,1970,"Graduation","Single",20587,1,0,"11-05-2014",39,3,6,4,1,1,1,1,2,7,0,3,11
"771",4290,1972,"Graduation","Married",30467,1,0,"19-03-2014",8,3,8,2,5,1,1,0,2,7,0,3,11
"772",10219,1972,"Graduation","Together",31590,1,0,"18-06-2013",40,2,15,6,6,1,1,0,3,8,0,3,11
"773",4211,1986,"Basic","Married",20425,1,0,"29-10-2012",5,12,5,3,16,2,2,0,3,7,0,3,11
"774",1135,1960,"Master","Together",17144,1,1,"15-02-2014",96,2,19,0,2,5,3,0,4,7,0,3,11
"775",6299,1968,"PhD","Divorced",42564,0,1,"02-01-2013",28,48,186,39,18,6,6,8,4,7,0,3,11
"776",10846,1978,"Master","Married",43783,1,0,"29-05-2014",22,9,125,25,4,6,7,1,8,7,0,3,11
"777",347,1976,"Graduation","Divorced",40780,0,1,"08-09-2012",30,27,71,13,3,4,7,1,5,9,0,3,11
"778",6543,1945,"Master","Together",62847,0,0,"15-01-2013",45,168,706,80,76,1,3,6,4,2,0,3,11
"779",10446,1957,"PhD","Married",82017,0,0,"07-11-2012",58,23,446,30,23,1,5,4,7,2,0,3,11
"780",3479,1950,"Graduation","Single",16813,0,0,"19-07-2013",49,8,11,12,2,1,2,0,3,7,0,3,11
"781",11075,1978,"Graduation","Married",51267,1,1,"29-10-2013",37,2,64,7,2,4,3,3,5,4,0,3,11
"782",4442,1961,"Graduation","Single",46524,0,1,"05-04-2013",70,19,35,26,14,2,1,1,5,3,0,3,11
"783",199,1962,"Master","Single",45183,0,0,"20-01-2013",33,3,60,12,9,1,4,1,7,7,0,3,11
"784",6722,1954,"PhD","Married",70421,0,1,"28-06-2014",98,28,136,75,14,3,10,3,7,6,0,3,11
"785",796,1965,"2n Cycle","Divorced",60161,0,1,"23-10-2012",17,44,212,46,8,3,11,4,8,8,0,3,11
"786",3749,1973,"Graduation","Together",73926,0,0,"02-03-2013",54,91,597,159,91,1,6,5,12,3,0,3,11
"787",8523,1968,"Graduation","Married",19329,1,0,"14-12-2013",39,1,16,12,2,3,4,0,3,8,0,3,11
"788",310,1970,"Master","Married",61872,0,1,"13-12-2013",81,5,159,36,27,4,4,4,9,4,0,3,11
"789",8629,1956,"Graduation","Widow",46984,1,1,"26-03-2013",71,1,10,2,1,1,1,0,3,5,0,3,11
"790",236,1951,"Graduation","Married",34838,1,1,"19-01-2013",62,23,29,29,14,3,2,1,4,6,0,3,11
"791",9930,1944,"PhD","Single",82716,0,0,"05-11-2013",8,148,228,15,148,1,6,8,13,2,0,3,11
"792",3483,1958,"Graduation","Married",48192,0,0,"06-04-2013",76,43,204,153,58,3,2,8,12,8,0,3,11
"793",4599,1976,"Master","Married",49681,0,2,"04-11-2013",66,0,26,0,0,6,7,1,7,7,0,3,11
"794",7326,1971,"Master","Married",56850,0,1,"23-03-2014",83,1,19,2,7,1,1,1,3,2,0,3,11
"795",7352,1957,"Graduation","Married",55267,0,1,"21-10-2013",28,28,136,32,3,4,3,4,6,3,0,3,11
"796",2350,1972,"Graduation","Married",59666,1,1,"22-03-2013",87,53,178,23,17,7,3,2,8,8,0,3,11
"797",9145,1972,"Graduation","Single",72504,0,1,"06-04-2013",43,26,470,123,161,2,5,9,6,2,0,3,11
"798",2964,1981,"Graduation","Married",26872,0,0,"16-10-2013",0,10,8,3,16,1,1,1,2,6,0,3,11
"799",5585,1972,"Graduation","Single",21359,1,0,"20-04-2013",1,2,17,6,1,2,2,0,3,8,0,3,11
"800",9687,1975,"Graduation","Single",73170,0,0,"31-05-2014",1,174,256,50,30,1,5,4,6,2,0,3,11
"801",3732,1955,"Master","Married",52750,0,1,"04-02-2013",72,0,239,90,69,6,5,7,9,4,0,3,11
"802",6303,1986,"PhD","Together",91820,0,0,"23-11-2013",72,73,747,76,161,0,5,5,12,1,0,3,11
"803",11176,1970,"PhD","Together",65968,0,1,"12-05-2014",12,9,83,19,4,2,5,4,7,3,0,3,11
"804",2986,1976,"Graduation","Married",30772,1,1,"12-03-2014",89,2,4,2,1,1,1,0,2,6,0,3,11
"805",7462,1954,"Graduation","Single",22507,0,0,"24-11-2012",67,0,226,51,157,3,10,2,4,9,0,3,11
"806",3900,1972,"Graduation","Married",65685,0,1,"29-03-2014",54,14,49,0,7,1,9,2,9,5,0,3,11
"807",7034,1978,"2n Cycle","Married",25804,1,0,"01-09-2013",34,7,9,13,6,2,2,0,3,8,0,3,11
"808",9493,1980,"PhD","Single",76412,0,0,"05-05-2013",15,53,804,23,71,1,5,4,8,3,0,3,11
"809",1143,1972,"Graduation","Married",22063,1,0,"08-08-2013",43,10,13,3,11,2,2,0,3,7,0,3,11
"810",1,1961,"Graduation","Single",57091,0,0,"15-06-2014",0,5,64,7,0,1,7,3,7,5,0,3,11
"811",3855,1963,"Graduation","Married",22419,0,0,"18-04-2013",74,3,47,19,21,1,3,2,2,8,0,3,11
"812",5536,1959,"Graduation","Together",87771,0,1,"22-05-2013",61,38,287,50,57,1,5,10,4,6,0,3,11
"813",5989,1959,"2n Cycle","Divorced",78353,0,1,"16-04-2013",51,122,476,39,153,1,10,2,11,8,0,3,11
"814",9499,1954,"Graduation","Married",93404,1,2,"07-05-2013",97,15,287,20,0,3,3,4,7,5,0,3,11
"815",6768,1962,"Graduation","Divorced",37859,1,2,"12-01-2013",75,1,8,2,1,2,1,0,3,8,0,3,11
"816",2150,1958,"PhD","Widow",80995,0,1,"11-05-2013",83,28,409,73,56,1,8,9,4,4,0,3,11
"817",6646,1984,"Graduation","Together",16529,1,0,"01-03-2014",23,0,5,13,0,1,1,0,3,6,0,3,11
"818",4887,1976,"PhD","Divorced",55412,1,1,"22-11-2013",65,5,28,11,1,1,2,0,3,5,0,3,11
"819",8560,1992,"Graduation","Single",48789,0,0,"10-09-2012",94,16,156,7,5,1,6,4,7,6,0,3,11
"820",3321,1967,"PhD","Together",56575,0,2,"05-05-2013",42,5,90,0,16,3,7,3,7,5,0,3,11
"821",11003,1980,"2n Cycle","Together",25130,1,0,"02-10-2013",10,5,7,0,18,2,2,0,3,7,0,3,11
"822",10402,1967,"Graduation","Married",35441,1,1,"14-02-2013",94,1,9,2,1,2,1,0,3,8,0,3,11
"823",9904,1956,"Graduation","Married",71391,0,1,"29-03-2013",50,123,274,46,123,5,6,5,12,3,0,3,11
"824",6141,1972,"Master","Single",49494,1,0,"25-04-2013",46,9,97,0,6,2,6,1,5,7,0,3,11
"825",5687,1980,"Graduation","Divorced",81702,0,0,"23-09-2012",98,50,774,28,31,1,7,7,12,3,0,3,11
"826",10856,1980,"2n Cycle","Single",45889,0,1,"02-07-2013",42,0,6,0,1,1,1,0,3,6,0,3,11
"827",5121,1977,"Graduation","Single",56628,0,1,"21-03-2014",30,5,82,7,17,2,7,6,5,5,0,3,11
"828",4186,1950,"Graduation","Together",34026,1,1,"05-08-2013",11,6,15,12,8,3,2,1,3,5,0,3,11
"829",368,1974,"Graduation","Married",40049,0,1,"29-11-2012",61,65,52,10,44,3,3,2,6,5,0,3,11
"830",3312,1988,"Graduation","Single",34176,1,0,"12-05-2014",12,7,24,19,14,4,3,0,4,6,0,3,11
"831",11121,1981,"Graduation","Married",19419,1,0,"10-11-2012",76,14,28,16,3,4,4,0,3,9,0,3,11
"832",5332,1960,"2n Cycle","Married",82504,0,0,"27-07-2013",2,50,431,134,35,1,3,6,7,1,0,3,11
"833",5848,1970,"Graduation","Together",81205,0,0,"13-01-2014",43,74,929,97,55,1,5,6,7,2,0,3,11
"834",10343,1991,"2n Cycle","Single",61618,0,0,"29-09-2012",27,91,399,0,45,2,3,6,8,3,0,3,11
"835",5935,1956,"Master","Single",55284,0,1,"24-12-2012",60,7,140,0,7,3,7,5,8,5,0,3,11
"836",2895,1963,"Graduation","Single",49980,0,1,"23-10-2013",79,1,54,13,9,2,3,1,5,5,0,3,11
"837",10262,1980,"Graduation","Married",15072,2,0,"10-05-2013",96,2,15,0,10,4,3,1,3,5,0,3,11
"838",7848,1974,"Graduation","Single",49166,0,1,"13-06-2013",17,2,25,7,0,2,5,3,3,6,0,3,11
"839",9477,1954,"PhD","Married",65324,0,1,"11-01-2014",0,0,102,21,32,3,6,2,9,4,0,3,11
"840",4856,1957,"2n Cycle","Married",82347,0,0,"06-11-2012",38,54,845,202,133,1,7,7,10,3,0,3,11
"841",7186,1966,"PhD","Together",30843,1,1,"26-05-2014",43,0,2,0,0,2,1,1,2,5,0,3,11
"842",5794,1974,"PhD","Married",46374,0,1,"17-03-2014",1,0,21,0,0,3,7,1,7,8,0,3,11
"843",1456,1979,"Graduation","Single",60474,0,1,"01-04-2013",25,199,303,234,9,7,10,2,12,7,0,3,11
"844",4877,1973,"Master","Married",38576,0,1,"04-03-2014",2,0,7,0,0,1,1,0,3,7,0,3,11
"845",425,1985,"Graduation","Married",55357,2,0,"19-02-2013",66,64,116,84,25,3,6,2,11,5,0,3,11
"846",3007,1966,"Graduation","Together",37758,1,1,"04-10-2012",49,2,10,0,0,2,1,0,3,8,0,3,11
"847",1031,1989,"2n Cycle","Married",85710,0,0,"05-05-2013",5,20,350,29,30,1,6,9,10,2,0,3,11
"848",4297,1969,"Graduation","Together",23228,1,0,"26-01-2014",71,2,18,6,1,2,2,0,3,8,0,3,11
"849",807,1969,"Master","Together",44602,1,1,"15-02-2014",35,2,89,0,0,6,6,1,4,8,0,3,11
"850",9553,1987,"Graduation","Married",7500,0,0,"09-01-2013",94,2,3,4,1,1,0,0,3,6,0,3,11
"851",4271,1989,"2n Cycle","Together",38683,1,0,"04-10-2012",80,35,69,84,41,6,4,1,6,7,0,3,11
"852",4120,1975,"2n Cycle","Single",49514,1,0,"17-12-2013",61,39,78,58,13,2,6,1,4,7,0,3,11
"853",2036,1973,"PhD","Together",57906,0,1,"11-06-2013",29,11,119,10,3,3,4,2,8,4,0,3,11
"854",115,1966,"Master","Single",43456,0,1,"26-03-2013",0,11,68,25,7,3,5,1,8,5,0,3,11
"855",4259,1986,"Master","Single",19485,2,0,"24-09-2013",80,0,4,0,0,1,1,0,2,7,0,3,11
"856",8687,1978,"Graduation","Together",53172,0,1,"06-05-2013",54,62,90,68,20,3,2,3,8,3,0,3,11
"857",2447,1979,"Graduation","Together",30545,1,0,"17-10-2012",71,12,15,19,7,2,2,0,3,7,0,3,11
"858",10140,1983,"PhD","Together",70123,0,0,"28-09-2013",27,0,396,23,0,1,5,7,4,3,0,3,11
"859",9353,1959,"Graduation","Single",62450,0,1,"06-01-2014",61,47,267,62,66,2,5,5,4,3,0,3,11
"860",3623,1976,"Graduation","Together",21675,1,0,"11-06-2014",55,0,16,17,4,3,4,0,3,7,0,3,11
"861",738,1981,"2n Cycle","Single",42395,1,1,"04-04-2014",35,13,57,24,15,4,3,1,4,7,0,3,11
"862",7631,1978,"Master","Together",61346,1,0,"06-10-2013",34,58,168,43,16,1,5,7,10,3,0,3,11
"863",4789,1953,"Graduation","Together",80812,0,0,"17-09-2013",95,22,500,210,143,1,4,8,5,2,0,3,11
"864",773,1971,"Master","Divorced",42835,1,1,"30-06-2013",64,4,93,12,9,7,6,6,4,6,0,3,11
"865",10602,1983,"Graduation","Married",39922,1,0,"14-02-2013",30,12,59,19,1,2,3,0,4,8,0,3,11
"866",1446,1956,"Master","Single",86424,0,0,"05-04-2014",12,68,569,89,45,1,6,9,12,1,0,3,11
"867",3270,1978,"2n Cycle","Together",17117,1,0,"17-01-2013",96,23,38,30,18,4,3,1,3,9,0,3,11
"868",8443,1972,"Graduation","Single",24762,1,0,"10-02-2014",16,10,12,3,15,3,3,1,2,8,0,3,11
"869",9653,1975,"Graduation","Married",35797,0,1,"16-10-2012",16,1,14,4,1,2,2,0,3,8,0,3,11
"870",8916,1975,"Graduation","Divorced",36627,2,0,"23-07-2013",78,1,5,0,0,1,0,0,3,5,0,3,11
"871",8017,1981,"2n Cycle","Married",51111,1,1,"19-06-2014",83,0,19,6,5,2,2,0,3,6,0,3,11
"872",5830,1972,"PhD","Single",86857,0,0,"12-09-2012",96,102,838,133,102,1,5,6,10,2,0,3,11
"873",4597,1970,"PhD","Together",82072,0,0,"02-07-2013",67,55,685,168,92,1,3,2,13,1,0,3,11
"874",7023,1953,"PhD","Single",46231,2,1,"26-11-2012",87,2,55,0,5,4,6,1,4,9,0,3,11
"875",8086,1959,"Graduation","Married",42243,1,1,"11-12-2013",34,0,2,0,0,2,2,0,3,7,0,3,11
"876",8825,1962,"Graduation","Together",51195,1,1,"01-04-2013",46,14,156,82,24,8,9,2,5,8,0,3,11
"877",2930,1978,"Master","Single",68092,0,0,"16-12-2013",7,60,207,78,36,2,2,6,10,5,0,3,11
"878",1928,1973,"Graduation","Married",31814,1,0,"09-02-2013",73,3,20,4,1,2,2,0,3,9,0,3,11
"879",7108,1965,"Master","Widow",51390,1,1,"08-09-2012",54,20,47,23,2,6,5,2,5,5,0,3,11
"880",10925,1983,"Graduation","Married",76630,0,0,"14-01-2014",93,31,446,40,56,1,3,10,11,1,0,3,11
"881",9960,1991,"Basic","Single",26868,1,0,"30-04-2014",52,0,1,8,3,1,1,0,2,7,0,3,11
"882",8800,1943,"PhD","Divorced",48948,0,0,"01-02-2013",53,8,206,160,49,2,7,10,5,6,0,3,11
"883",9224,1972,"PhD","Single",55260,0,1,"12-12-2012",81,8,53,11,0,2,8,10,5,6,0,3,11
"884",5519,1956,"Graduation","Together",64090,0,1,"07-08-2013",8,58,161,76,51,1,6,9,4,5,0,3,11
"885",5046,1958,"Graduation","Divorced",78331,0,1,"23-01-2014",97,138,354,160,169,2,10,6,7,4,0,3,11
"886",7037,1974,"PhD","Married",37087,1,0,"11-08-2013",50,55,134,15,0,3,4,2,8,6,0,3,11
"887",905,1986,"Graduation","Divorced",21846,1,0,"22-10-2013",38,17,18,6,10,4,4,0,3,8,0,3,11
"888",8624,1958,"Graduation","Married",81320,0,0,"06-02-2013",61,33,493,59,103,1,4,3,10,2,0,3,11
"889",8945,1970,"Graduation","Divorced",54137,0,1,"16-08-2013",46,0,11,0,1,2,4,1,4,6,0,3,11
"890",6445,1967,"Graduation","Together",66825,0,0,"14-07-2013",73,101,405,29,40,1,4,5,6,2,0,3,11
"891",2727,1973,"Graduation","Together",57100,0,0,"04-12-2013",19,21,69,39,3,1,3,3,6,3,0,3,11
"892",6404,1969,"Graduation","Together",58917,1,2,"24-03-2013",10,7,89,0,7,5,4,1,6,5,0,3,11
"893",11074,1977,"Graduation","Single",85072,0,0,"09-04-2014",94,92,391,194,11,1,3,4,10,0,0,3,11
"894",10150,1961,"Graduation","Single",86429,0,0,"21-11-2013",10,28,873,29,18,0,7,4,7,2,0,3,11
"895",1968,1971,"Graduation","Widow",45684,1,0,"02-12-2013",37,1,5,10,0,1,1,0,2,7,0,3,11
"896",6534,1974,"Graduation","Together",47889,1,0,"04-01-2014",94,0,29,0,5,1,2,0,3,5,0,3,11
"897",9485,1986,"PhD","Married",45921,0,0,"10-03-2014",23,9,49,24,3,1,2,1,6,4,0,3,11
"898",7053,1966,"PhD","Single",78420,0,0,"29-06-2013",75,28,674,91,28,1,3,10,8,1,0,3,11
"899",4654,1992,"Graduation","Together",75114,0,0,"07-11-2013",40,12,523,63,60,1,3,10,5,2,0,3,11
"900",9760,1963,"PhD","Widow",52278,0,1,"25-01-2013",24,0,71,0,0,6,10,5,10,8,0,3,11
"901",1048,1972,"Master","Married",35641,1,0,"14-07-2013",11,3,67,8,9,2,3,1,4,7,0,3,11
"902",10619,1994,"Graduation","Single",95529,0,0,"03-12-2012",29,29,890,250,27,1,7,3,7,3,0,3,11
"903",9308,1954,"Graduation","Married",62820,0,0,"11-05-2013",51,61,265,138,61,1,3,4,6,1,0,3,11
"904",10505,1960,"Master","Together",73113,0,0,"26-12-2013",86,19,154,50,9,1,3,4,7,2,0,3,11
"905",8362,1982,"PhD","Married",84169,0,0,"07-08-2013",9,19,403,0,19,1,7,6,6,3,0,3,11
"906",2625,1954,"2n Cycle","Single",42607,0,1,"17-11-2013",30,29,56,30,32,2,3,2,7,3,0,3,11
"907",4637,1954,"PhD","Single",74637,0,0,"18-05-2013",73,64,464,146,0,1,6,9,9,3,0,3,11
"908",9972,1955,"PhD","Together",46015,1,1,"13-04-2014",25,0,2,0,0,1,1,0,3,7,0,3,11
"909",4483,1993,"Graduation","Single",72354,0,0,"17-04-2013",67,26,473,220,12,1,2,10,6,1,0,3,11
"910",4487,1969,"Master","Single",39858,1,0,"24-01-2013",67,20,25,2,7,1,2,0,4,6,0,3,11
"911",4988,1948,"PhD","Married",34469,1,1,"04-05-2014",58,6,20,0,5,3,1,1,4,4,0,3,11
"912",8931,1986,"Graduation","Together",83033,1,0,"18-05-2014",82,99,431,237,149,1,11,4,10,5,0,3,11
"913",5871,1979,"Master","Together",24401,0,0,"31-08-2012",98,28,217,10,24,3,6,1,6,8,0,3,11
"914",2008,1978,"Graduation","Married",77583,0,0,"10-02-2014",93,23,384,250,12,1,4,5,9,2,0,3,11
"915",3139,1982,"2n Cycle","Single",74116,0,0,"30-12-2013",53,111,704,145,55,1,4,4,10,2,0,3,11
"916",10037,1993,"Graduation","Single",74293,0,0,"04-05-2014",66,152,335,93,91,1,5,4,6,2,0,3,11
"917",10673,1976,"PhD","Married",68397,0,1,"17-11-2013",6,80,466,17,13,1,6,9,5,3,0,3,11
"918",5303,1974,"PhD","Together",79632,0,0,"08-04-2014",42,0,510,99,21,1,6,4,9,2,0,3,11
"919",538,1989,"Graduation","Single",46107,1,0,"10-02-2014",78,9,27,16,9,1,1,1,4,3,0,3,11
"920",7922,1951,"PhD","Single",64950,0,1,"12-08-2012",29,0,72,12,0,2,11,2,10,7,0,3,11
"921",5692,1989,"Basic","Married",25443,1,0,"22-12-2012",82,4,3,8,9,1,1,0,3,8,0,3,11
"922",4843,1952,"Graduation","Single",75127,0,0,"22-05-2014",92,35,305,46,17,1,2,11,5,1,0,3,11
"923",6383,1971,"PhD","Together",32892,1,0,"25-05-2014",78,0,15,2,1,2,3,0,3,8,0,3,11
"924",1628,1971,"Graduation","Together",71796,0,0,"24-10-2013",54,21,311,167,75,1,9,3,4,4,0,3,11
"925",1204,1970,"PhD","Married",67536,0,1,"22-05-2013",45,0,447,23,71,3,11,5,11,8,0,3,11
"926",3673,1971,"Graduation","Single",55239,0,1,"14-07-2013",59,17,238,23,24,3,7,5,11,5,0,3,11
"927",760,1975,"PhD","Divorced",60554,1,0,"09-08-2013",8,7,76,110,15,2,8,4,9,6,0,3,11
"928",8957,1952,"2n Cycle","Single",64831,1,1,"10-06-2013",51,86,249,75,86,8,6,3,5,6,0,3,11
"929",4128,1962,"PhD","Together",56067,0,1,"20-07-2013",51,12,54,16,6,2,7,4,7,5,0,3,11
"930",6810,1983,"Graduation","Divorced",82025,0,0,"28-05-2013",76,98,606,48,70,1,3,2,6,1,0,3,11
"931",5386,1953,"Graduation","Together",94384,0,0,"04-03-2013",62,24,790,160,45,0,5,8,5,2,0,3,11
"932",8700,1986,"Basic","Single",14906,0,0,"22-12-2012",86,7,14,7,16,3,2,1,3,7,0,3,11
"933",3202,1987,"PhD","Married",51563,0,0,"01-10-2012",60,0,48,0,0,1,4,4,10,8,0,3,11
"934",1328,1982,"2n Cycle","Married",57937,0,1,"16-02-2014",56,42,144,55,48,3,4,4,9,3,0,3,11
"935",8405,1979,"Graduation","Divorced",68274,1,1,"30-09-2013",83,25,51,23,25,2,4,2,5,3,0,3,11
"936",6515,1977,"Graduation","Together",39771,1,0,"06-12-2013",92,2,18,2,8,1,2,0,3,4,0,3,11
"937",2882,1975,"2n Cycle","Divorced",67893,0,1,"01-10-2012",31,28,142,49,18,2,3,2,9,8,0,3,11
"938",7574,1979,"PhD","Together",27922,1,0,"10-05-2014",80,0,13,2,4,1,2,0,3,4,0,3,11
"939",6387,1976,"PhD","Together",52190,1,1,"08-05-2014",39,0,17,0,0,3,2,1,3,5,0,3,11
"940",5320,1973,"Master","Divorced",44051,1,1,"29-01-2013",20,7,58,6,3,4,3,1,4,6,0,3,11
"941",5048,1971,"PhD","Single",42767,2,0,"11-05-2013",53,6,43,19,5,1,3,1,2,8,0,3,11
"942",8146,1976,"Master","Together",46106,1,1,"11-05-2014",84,0,8,2,0,1,1,1,2,6,0,3,11
"943",10031,1976,"PhD","Married",16927,1,1,"10-02-2013",50,2,23,3,1,5,3,0,4,8,0,3,11
"944",5748,1965,"Graduation","Married",59754,0,1,"01-12-2012",96,27,44,4,146,3,5,2,6,5,0,3,11
"945",2134,1952,"Graduation","Single",53700,0,1,"17-08-2012",94,5,233,69,41,4,5,5,8,5,0,3,11
"946",1523,1973,"Graduation","Married",59041,1,1,"07-05-2014",25,2,15,2,2,2,2,0,4,5,0,3,11
"947",9665,1957,"PhD","Divorced",54237,0,1,"27-04-2013",48,3,30,4,0,4,5,2,5,6,0,3,11
"948",4640,1967,"Graduation","Divorced",70647,0,1,"21-09-2012",65,85,171,25,123,2,4,7,13,2,0,3,11
"949",3635,1962,"PhD","Single",52597,0,1,"07-05-2014",69,0,37,7,0,3,6,3,8,5,0,3,11
"950",3547,1969,"Master","Together",41021,1,0,"30-12-2012",12,7,9,6,16,2,2,0,3,6,0,3,11
"951",2456,1975,"PhD","Married",40233,0,1,"14-10-2013",84,4,46,0,17,5,2,1,5,6,0,3,11
"952",5633,1980,"Graduation","Married",50183,1,1,"25-06-2014",47,12,84,13,10,7,3,1,6,5,0,3,11
"953",7801,1959,"Graduation","Together",54753,0,1,"12-09-2013",87,107,227,7,59,3,5,2,11,4,0,3,11
"954",10489,1973,"Graduation","Married",92955,0,0,"19-08-2013",35,21,925,31,24,1,6,7,9,2,0,3,11
"955",7011,1973,"Graduation","Married",33471,1,0,"12-10-2012",47,2,27,0,9,3,3,0,4,7,0,3,11
"956",2620,1974,"PhD","Married",34596,1,0,"13-04-2013",48,0,2,0,0,1,1,0,2,8,0,3,11
"957",3933,1980,"Graduation","Together",44010,1,0,"13-10-2012",46,36,234,86,72,6,10,2,6,9,0,3,11
"958",10981,1988,"Graduation","Married",84219,0,0,"02-02-2014",27,137,400,45,137,1,3,4,10,1,0,3,11
"959",1734,1968,"PhD","Together",40706,2,1,"17-01-2013",37,0,11,4,2,4,3,0,4,7,0,3,11
"960",10995,1988,"2n Cycle","Married",15716,1,0,"12-11-2012",8,5,30,8,7,3,3,0,4,8,1,3,11
"961",6357,1959,"2n Cycle","Divorced",59052,0,1,"17-11-2013",29,35,75,63,57,3,7,1,7,5,0,3,11
"962",9209,1971,"Master","Together",80573,0,0,"14-10-2012",85,138,430,60,92,1,4,6,13,2,0,3,11
"963",10286,1962,"Graduation","Married",83715,0,0,"03-02-2014",2,8,407,150,35,1,2,8,13,0,0,3,11
"964",2611,1959,"Master","Together",82576,0,0,"01-08-2012",66,55,445,168,18,1,2,4,12,1,0,3,11
"965",1600,1965,"Master","Married",56962,2,1,"11-10-2013",60,3,77,10,3,7,6,3,5,7,0,3,11
"966",3308,1952,"Graduation","Married",35704,1,1,"03-01-2014",54,9,12,2,11,3,2,0,4,4,0,3,11
"967",5407,1954,"Graduation","Together",53103,0,1,"12-09-2013",70,17,133,11,0,5,10,6,7,7,0,3,11
"968",2166,1960,"2n Cycle","Widow",46779,1,1,"12-07-2013",55,1,3,0,0,1,0,1,2,4,0,3,11
"969",3955,1965,"Graduation","Divorced",4861,0,0,"22-06-2014",20,1,1,1,0,0,0,0,0,14,0,3,11
"970",6634,1979,"Master","Divorced",33462,1,0,"07-08-2013",78,3,18,0,0,1,2,0,3,7,0,3,11
"971",3056,1978,"Graduation","Divorced",63693,0,1,"14-10-2013",63,43,337,42,87,3,11,6,9,6,0,3,11
"972",5718,1950,"Graduation","Married",80763,0,0,"15-08-2013",17,168,108,192,42,1,5,11,6,3,0,3,11
"973",6872,1974,"PhD","Married",65352,0,1,"21-08-2013",43,3,84,4,7,2,4,2,8,4,0,3,11
"974",8164,1978,"PhD","Married",82170,0,0,"25-11-2013",13,93,651,49,55,1,5,6,7,2,0,3,11
"975",4580,1969,"Graduation","Married",75759,0,0,"25-10-2013",46,22,708,89,91,1,9,7,9,5,0,3,11
"976",9305,1976,"2n Cycle","Single",79689,0,0,"12-05-2013",65,26,640,180,37,1,4,9,13,2,0,3,11
"977",453,1956,"PhD","Widow",35340,1,1,"29-06-2014",1,0,12,0,1,2,2,0,3,5,0,3,11
"978",8545,1954,"Graduation","Divorced",85683,0,0,"21-03-2014",6,17,311,45,69,1,2,4,10,1,0,3,11
"979",9850,1972,"2n Cycle","Married",24884,1,0,"29-11-2012",32,6,7,0,0,1,0,0,3,7,0,3,11
"980",7378,1981,"Master","Together",42021,1,0,"31-08-2012",34,5,136,7,5,5,10,1,6,9,0,3,11
